Username,Follower count:,Post ID,Media Type:,Caption,Likes,Comments,Timestamp,Tags,clean_captions,collocated_captions,final_cleaned,hour,dayofweek,month
underarmour,8380604,3.16207e+18,8,Breaking barriers and setting new records🏈 🚩 We're proud to welcome @dianaflres33 to the sqUAd!,3592,53,2023-08-04 17:00:31+00:00,1,breaking barriers setting new records🏈 🚩 proud welcome dianaflres33 squad,"['breaking', 'barriers', 'setting_new', 'records🏈', '🚩', 'proud', 'welcome', 'dianaflres33', 'squad']",breaking barriers setting_new records🏈 🚩 proud welcome dianaflres33 squad,17,4,8
underarmour,8380604,3.16201e+18,2,🤝 @notredame. 10 more years of partnering with the Fighting Irish ☘️ and supporting student-athletes both on AND off the field.,2304,19,2023-08-04 15:01:00+00:00,2,🤝 notredame 10 years partnering fighting irish ☘️ supporting studentathletes field,"['🤝', 'notredame', '10', 'years', 'partnering', 'fighting', 'irish', '☘️', 'supporting', 'studentathletes', 'field']",🤝 notredame 10 years partnering fighting irish ☘️ supporting studentathletes field,15,4,8
underarmour,8380604,3.16129e+18,2,Join UA Rewards today for a chance to win FREE GEAR for a year! Link in bio to sign up.,2243,15,2023-08-03 15:10:01+00:00,0,join ua rewards today chance win free gear year link bio sign,"['join', 'ua', 'rewards', 'today', 'chance_win', 'free', 'gear', 'year', 'link_bio', 'sign']",join ua rewards today chance_win free gear year link_bio sign,15,3,8
underarmour,8380604,3.16057e+18,8,"No shade, all style. #UAForge96

📸: @shoezen.one",3077,28,2023-08-02 15:08:11+00:00,0,shade style uaforge96 📸 shoezenone,"['shade', 'style', 'uaforge96', '📸', 'shoezenone']",shade style uaforge96 📸 shoezenone,15,2,8
underarmour,8380604,3.15991e+18,2,Ready to make a statement on campus? Gear up for a fresh start with our latest arrivals! 👟🎒,1640,8,2023-08-01 17:25:59+00:00,0,ready make statement campus gear fresh start latest arrivals 👟🎒,"['ready', 'make', 'statement', 'campus', 'gear', 'fresh', 'start', 'latest', 'arrivals', '👟🎒']",ready make statement campus gear fresh start latest arrivals 👟🎒,17,1,8
underarmour,8380604,3.15978e+18,2,"INTRODUCING⭐️UA REWARDS⭐️ Join our loyalty program by 8/2 for a chance to win an unforgettable VIP experience with the 🐐 himself, @StephenCurry30! Link in bio to sign up.",4311,36,2023-08-01 13:14:03+00:00,1,introducing⭐️ua rewards⭐️ join loyalty program 82 chance win unforgettable vip experience 🐐 stephencurry30 link bio sign,"['introducing⭐️ua', 'rewards⭐️', 'join', 'loyalty', 'program', '82', 'chance_win', 'unforgettable', 'vip', 'experience', '🐐', 'stephencurry30', 'link_bio', 'sign']",introducing⭐️ua rewards⭐️ join loyalty program 82 chance_win unforgettable vip experience 🐐 stephencurry30 link_bio sign,13,1,8
underarmour,8380604,3.15935e+18,2,"It’s time for a sqUAd face-off! Who are you rooting for? 🏴󠁧󠁢󠁥󠁮󠁧󠁿 vs. 🇨🇳

📺: Aug 1st, 9pm AUS (7am EST)",1110,11,2023-07-31 22:59:21+00:00,2,’ time squad faceoff rooting 🏴󠁧󠁢󠁥󠁮󠁧󠁿 vs 🇨🇳 📺 aug 1st 9pm aus 7am est,"['’_time', 'squad', 'faceoff', 'rooting', '🏴\U000e0067\U000e0062\U000e0065\U000e006e\U000e0067\U000e007f', 'vs', '🇨🇳', '📺', 'aug', '1st', '9pm', 'aus', '7am', 'est']",’_time squad faceoff rooting 🏴󠁧󠁢󠁥󠁮󠁧󠁿 vs 🇨🇳 📺 aug 1st 9pm aus 7am est,22,0,7
underarmour,8380604,3.15695e+18,2,TOUGH just got a whole new meaning😤 Shop the new #UASlipSpeed Mesh pack.,3487,25,2023-07-28 15:16:15+00:00,0,tough got whole new meaning😤 shop new uaslipspeed mesh pack,"['tough', 'got', 'whole', 'new', 'meaning😤', 'shop', 'new', 'uaslipspeed', 'mesh', 'pack']",tough got whole new meaning😤 shop new uaslipspeed mesh pack,15,4,7
underarmour,8380604,3.15625e+18,8,@kelleyohara and @alexgreenwood5 are ARMOURED UP and ready for battle🔥❄️ Shop their UA Favorites now!,2125,20,2023-07-27 16:02:28+00:00,3,kelleyohara alexgreenwood5 armoured ready battle🔥❄️ shop ua favorites,"['kelleyohara', 'alexgreenwood5', 'armoured', 'ready', 'battle🔥❄️', 'shop', 'ua', 'favorites']",kelleyohara alexgreenwood5 armoured ready battle🔥❄️ shop ua favorites,16,3,7
underarmour,8380604,3.15555e+18,2,Built specifically for women to give the best fit and support on-pitch.,1835,13,2023-07-26 17:10:16+00:00,2,built specifically women give best fit support onpitch,"['built', 'specifically', 'women', 'give', 'best', 'fit', 'support', 'onpitch']",built specifically women give best fit support onpitch,17,2,7
underarmour,8380604,3.15477e+18,8,"“Every time you show up and put in the work, you have the mindset of a champion entering the arena, ready to leave it all on the arena floor. Your sweat equity and your purpose is why we continue to bring you the gear you need to perform at your greatest level.” - @therock",6635,46,2023-07-25 15:09:03+00:00,2,“ every time show put work mindset champion entering arena ready leave arena floor sweat equity purpose continue bring gear need perform greatest level ” therock,"['“', 'every', 'time', 'show', 'put', 'work', 'mindset', 'champion', 'entering', 'arena', 'ready', 'leave', 'arena', 'floor', 'sweat', 'equity', 'purpose', 'continue', 'bring', 'gear', 'need', 'perform', 'greatest', 'level', '”', 'therock']",“ every time show put work mindset champion entering arena ready leave arena floor sweat equity purpose continue bring gear need perform greatest level ” therock,15,1,7
underarmour,8380604,3.15405e+18,2,Locked in so @laurafreigang never has to hold back🔥⚽️ Cop our newest compression bra– the HeatGear Armour High Sports Bra– available now!,1705,18,2023-07-24 15:19:00+00:00,2,locked laurafreigang never hold back🔥⚽️ cop newest compression bra– heatgear armour high sports bra– available,"['locked', 'laurafreigang', 'never', 'hold', 'back🔥⚽️', 'cop', 'newest', 'compression', 'bra–', 'heatgear', 'armour', 'high', 'sports', 'bra–', 'available']",locked laurafreigang never hold back🔥⚽️ cop newest compression bra– heatgear armour high sports bra– available,15,0,7
underarmour,8380604,3.15208e+18,2,UNDERRATED ➡️ UNANIMOUS,4880,33,2023-07-21 22:10:34+00:00,3,underrated ➡️ unanimous,"['underrated', '➡️', 'unanimous']",underrated ➡️ unanimous,22,4,7
underarmour,8380604,3.15117e+18,2,"It’s time to STEP IN and answer the call of your craft😤 Shop the latest #ProjectRock Collection, available now at the link in bio.",8684,99,2023-07-20 16:07:28+00:00,8,’ time step answer call craft😤 shop latest projectrock collection available link bio,"['’_time', 'step', 'answer', 'call', 'craft😤', 'shop', 'latest', 'projectrock', 'collection_available', 'link_bio']",’_time step answer call craft😤 shop latest projectrock collection_available link_bio,16,3,7
underarmour,8380604,3.15112e+18,8,Major Threads 🧵 @jordanspieth is ready for ANY conditions at the 151st @theopen,2286,24,2023-07-20 14:13:57+00:00,1,major threads 🧵 jordanspieth ready conditions 151st theopen,"['major', 'threads', '🧵', 'jordanspieth', 'ready', 'conditions', '151st', 'theopen']",major threads 🧵 jordanspieth ready conditions 151st theopen,14,3,7
underarmour,8380604,3.15068e+18,2,“The great ones come out of places you wouldn’t expect them to come from”. @JaydeRiviere takes us through the triumphs and adversities she’s faced all to become the player and person she is today.,1535,37,2023-07-19 23:51:44+00:00,1,“ great ones come places ’ expect come ” jayderiviere takes us triumphs adversities ’ faced become player person today,"['“', 'great', 'ones', 'come', 'places', '’', 'expect', 'come', '”', 'jayderiviere', 'takes', 'us', 'triumphs', 'adversities', '’', 'faced', 'become', 'player', 'person', 'today']",“ great ones come places ’ expect come ” jayderiviere takes us triumphs adversities ’ faced become player person today,23,2,7
underarmour,8380604,3.15036e+18,2,Ready for ANYTHING. Last major of the year and @jordanspieth is rooting for tough conditions at @theopen Championship,4071,184,2023-07-19 13:30:57+00:00,1,ready anything last major year jordanspieth rooting tough conditions theopen championship,"['ready', 'anything', 'last', 'major', 'year', 'jordanspieth', 'rooting', 'tough', 'conditions', 'theopen', 'championship']",ready anything last major year jordanspieth rooting tough conditions theopen championship,13,2,7
underarmour,8380604,3.14528e+18,2,"Watch the battle unfold. “ARMOUR UP” is out now on YouTube and Spotify, featuring @kelleyohara @gavlyn VS. @alexgreenwood5 @nadiarosemusic",3692,177,2023-07-12 13:07:21+00:00,6,watch battle unfold “ armour ” youtube spotify featuring kelleyohara gavlyn vs alexgreenwood5 nadiarosemusic,"['watch', 'battle', 'unfold', '“', 'armour', '”', 'youtube', 'spotify', 'featuring', 'kelleyohara', 'gavlyn', 'vs', 'alexgreenwood5', 'nadiarosemusic']",watch battle unfold “ armour ” youtube spotify featuring kelleyohara gavlyn vs alexgreenwood5 nadiarosemusic,13,2,7
underarmour,8380604,3.16769e+18,2,We work. We sweat. We fight to #ProtectThisHouse.,794,13,2023-08-12 11:00:00+00:00,0,work sweat fight protectthishouse,"['work', 'sweat', 'fight', 'protectthishouse']",work sweat fight protectthishouse,11,5,8
underarmour,8380604,3.16706e+18,1,"🥊 @AnthonyJoshua returns to the ring on August 12th. #ProtectThisHouse

📺: Joshua v. Helenius | 7PM BST / 2PM ET",1290,11,2023-08-11 14:00:59+00:00,1,🥊 anthonyjoshua returns ring august 12th protectthishouse 📺 joshua v helenius 7pm bst 2pm et,"['🥊', 'anthonyjoshua', 'returns', 'ring', 'august', '12th', 'protectthishouse', '📺', 'joshua', 'v', 'helenius', '7pm', 'bst', '2pm', 'et']",🥊 anthonyjoshua returns ring august 12th protectthishouse 📺 joshua v helenius 7pm bst 2pm et,14,4,8
underarmour,8380604,3.16564e+18,8,Gear built for the best in the game🔥⚽,2492,26,2023-08-09 15:15:38+00:00,1,gear built best game🔥⚽,"['gear', 'built', 'best', 'game🔥⚽']",gear built best game🔥⚽,15,2,8
underarmour,8380604,3.16491e+18,2,"This is your arena. Step into your spotlight with the new Project Rock 6 training shoes, available now.",4883,50,2023-08-08 15:11:13+00:00,1,arena step spotlight new project rock 6 training shoes available,"['arena', 'step', 'spotlight', 'new', 'project', 'rock', '6', 'training', 'shoes', 'available']",arena step spotlight new project rock 6 training shoes available,15,1,8
underarmour,8380604,3.1641e+18,2,#ProtectThisHouse with the Ultimate Team Talk. Scientifically engineered by AI. Inspired by Under Armour athletes. Made real by @ashleywalters,4078,48,2023-08-07 12:04:30+00:00,1,protectthishouse ultimate team talk scientifically engineered ai inspired armour athletes made real ashleywalters,"['protectthishouse', 'ultimate', 'team', 'talk', 'scientifically', 'engineered', 'ai', 'inspired', 'armour', 'athletes', 'made', 'real', 'ashleywalters']",protectthishouse ultimate team talk scientifically engineered ai inspired armour athletes made real ashleywalters,12,0,8
underarmour,8380604,3.16345e+18,8,A rivalry forged in history. ☘️⚓️ @ndfootball and @navyfb will kick off the college football season at the Aer Lingus Classic in Dublin wearing custom uniforms.,5270,29,2023-08-06 14:44:35+00:00,4,rivalry forged history ☘️⚓️ ndfootball navyfb kick college football season aer lingus classic dublin wearing custom uniforms,"['rivalry', 'forged', 'history', '☘️⚓️', 'ndfootball', 'navyfb', 'kick', 'college', 'football', 'season', 'aer', 'lingus', 'classic', 'dublin', 'wearing', 'custom', 'uniforms']",rivalry forged history ☘️⚓️ ndfootball navyfb kick college football season aer lingus classic dublin wearing custom uniforms,14,6,8
underarmour,8380604,3.1628e+18,2,@stephencurry30 brought something special out for the players at Curry Camp 👀 #Curry11,2388,15,2023-08-05 17:04:57+00:00,2,stephencurry30 brought something special players curry camp 👀 curry11,"['stephencurry30', 'brought', 'something', 'special', 'players', 'curry', 'camp', '👀', 'curry11']",stephencurry30 brought something special players curry camp 👀 curry11,17,5,8
underarmour,8380604,3.16207e+18,8,Breaking barriers and setting new records🏈 🚩 We're proud to welcome @dianaflres33 to the sqUAd!,3592,53,2023-08-04 17:00:31+00:00,1,breaking barriers setting new records🏈 🚩 proud welcome dianaflres33 squad,"['breaking', 'barriers', 'setting_new', 'records🏈', '🚩', 'proud', 'welcome', 'dianaflres33', 'squad']",breaking barriers setting_new records🏈 🚩 proud welcome dianaflres33 squad,17,4,8
underarmour,8380604,3.16201e+18,2,🤝 @notredame. 10 more years of partnering with the Fighting Irish ☘️ and supporting student-athletes both on AND off the field.,2304,19,2023-08-04 15:01:00+00:00,2,🤝 notredame 10 years partnering fighting irish ☘️ supporting studentathletes field,"['🤝', 'notredame', '10', 'years', 'partnering', 'fighting', 'irish', '☘️', 'supporting', 'studentathletes', 'field']",🤝 notredame 10 years partnering fighting irish ☘️ supporting studentathletes field,15,4,8
underarmour,8380604,3.16129e+18,2,Join UA Rewards today for a chance to win FREE GEAR for a year! Link in bio to sign up.,2243,15,2023-08-03 15:10:01+00:00,0,join ua rewards today chance win free gear year link bio sign,"['join', 'ua', 'rewards', 'today', 'chance_win', 'free', 'gear', 'year', 'link_bio', 'sign']",join ua rewards today chance_win free gear year link_bio sign,15,3,8
underarmour,8380604,3.16057e+18,8,"No shade, all style. #UAForge96

📸: @shoezen.one",3077,28,2023-08-02 15:08:11+00:00,0,shade style uaforge96 📸 shoezenone,"['shade', 'style', 'uaforge96', '📸', 'shoezenone']",shade style uaforge96 📸 shoezenone,15,2,8
underarmour,8380604,3.15991e+18,2,Ready to make a statement on campus? Gear up for a fresh start with our latest arrivals! 👟🎒,1640,8,2023-08-01 17:25:59+00:00,0,ready make statement campus gear fresh start latest arrivals 👟🎒,"['ready', 'make', 'statement', 'campus', 'gear', 'fresh', 'start', 'latest', 'arrivals', '👟🎒']",ready make statement campus gear fresh start latest arrivals 👟🎒,17,1,8
underarmour,8380604,3.15978e+18,2,"INTRODUCING⭐️UA REWARDS⭐️ Join our loyalty program by 8/2 for a chance to win an unforgettable VIP experience with the 🐐 himself, @StephenCurry30! Link in bio to sign up.",4311,36,2023-08-01 13:14:03+00:00,1,introducing⭐️ua rewards⭐️ join loyalty program 82 chance win unforgettable vip experience 🐐 stephencurry30 link bio sign,"['introducing⭐️ua', 'rewards⭐️', 'join', 'loyalty', 'program', '82', 'chance_win', 'unforgettable', 'vip', 'experience', '🐐', 'stephencurry30', 'link_bio', 'sign']",introducing⭐️ua rewards⭐️ join loyalty program 82 chance_win unforgettable vip experience 🐐 stephencurry30 link_bio sign,13,1,8
underarmour,8380604,3.15935e+18,2,"It’s time for a sqUAd face-off! Who are you rooting for? 🏴󠁧󠁢󠁥󠁮󠁧󠁿 vs. 🇨🇳

📺: Aug 1st, 9pm AUS (7am EST)",1110,11,2023-07-31 22:59:21+00:00,2,’ time squad faceoff rooting 🏴󠁧󠁢󠁥󠁮󠁧󠁿 vs 🇨🇳 📺 aug 1st 9pm aus 7am est,"['’_time', 'squad', 'faceoff', 'rooting', '🏴\U000e0067\U000e0062\U000e0065\U000e006e\U000e0067\U000e007f', 'vs', '🇨🇳', '📺', 'aug', '1st', '9pm', 'aus', '7am', 'est']",’_time squad faceoff rooting 🏴󠁧󠁢󠁥󠁮󠁧󠁿 vs 🇨🇳 📺 aug 1st 9pm aus 7am est,22,0,7
